
Twitter,08/02/2012 12:00:00 AM,8326
Twitter,08/02/2012 12:00:00 AM,4421
Twitter,08/02/2012 12:00:00 AM,4464
Twitter,08/02/2012 12:00:00 AM,3796
Twitter,08/02/2012 12:00:00 AM,3672
Twitter,08/02/2012 12:00:00 AM,3308
Twitter,08/02/2012 12:00:00 AM,3870
Twitter,08/02/2012 12:00:00 AM,3623
Twitter,08/02/2012 12:00:00 AM,3769
Twitter,08/02/2012 12:00:00 AM,3023
Twitter,08/02/2012 12:00:00 AM,2293
Twitter,08/02/2012 12:00:00 AM,3045
Twitter,08/02/2012 12:00:00 AM,2094
Twitter,08/02/2012 12:00:00 AM,1584
Twitter,08/02/2012 12:00:00 AM,2412
Twitter,08/02/2012 12:00:00 AM,1998
Twitter,08/02/2012 12:00:00 AM,1791
Twitter,08/02/2012 12:00:00 AM,2862
Twitter,08/02/2012 12:00:00 AM,1617
Twitter,08/02/2012 12:00:00 AM,897
Twitter,08/02/2012 12:00:00 AM,823
Twitter,08/02/2012 12:00:00 AM,927
Twitter,08/02/2012 12:00:00 AM,835
Twitter,08/02/2012 12:00:00 AM,992
Twitter,08/02/2012 12:00:00 AM,1452
Twitter,08/02/2012 12:00:00 AM,862
Twitter,08/02/2012 12:00:00 AM,746
Twitter,08/02/2012 12:00:00 AM,454
Twitter,08/02/2012 12:00:00 AM,751
Twitter,08/02/2012 12:00:00 AM,751
Twitter,08/02/2012 12:00:00 AM,2298
Twitter,08/02/2012 12:00:00 AM,745
Twitter,08/02/2012 12:00:00 AM,287
Twitter,08/02/2012 12:00:00 AM,400
Twitter,08/02/2012 12:00:00 AM,376
Twitter,08/02/2012 12:00:00 AM,9
Twitter,08/02/2012 12:00:00 AM,173
Twitter,08/02/2012 12:00:00 AM,311
Twitter,08/02/2012 12:00:00 AM,522
Twitter,08/02/2012 12:00:00 AM,34
Twitter,08/02/2012 12:00:00 AM,631
Twitter,08/02/2012 12:00:00 AM,431
Twitter,07/05/2012 12:00:00 AM,0
Twitter,07/05/2012 12:00:00 AM,0
Twitter,07/05/2012 12:00:00 AM,331
Twitter,07/05/2012 12:00:00 AM,218
Twitter,07/05/2012 12:00:00 AM,168
Twitter,07/05/2012 12:00:00 AM,294
Twitter,07/05/2012 12:00:00 AM,250
Twitter,07/05/2012 12:00:00 AM,240
Twitter,07/05/2012 12:00:00 AM,42
Twitter,07/05/2012 12:00:00 AM,2132
Twitter,07/05/2012 12:00:00 AM,1620
Twitter,07/05/2012 12:00:00 AM,68
Twitter,07/05/2012 12:00:00 AM,388
Twitter,07/05/2012 12:00:00 AM,883
Twitter,07/05/2012 12:00:00 AM,418
Twitter,07/05/2012 12:00:00 AM,1293
Twitter,07/05/2012 12:00:00 AM,68051
Twitter,07/05/2012 12:00:00 AM,59402
Twitter,07/05/2012 12:00:00 AM,40601
Twitter,07/05/2012 12:00:00 AM,29922
Twitter,07/05/2012 12:00:00 AM,36805
Twitter,07/05/2012 12:00:00 AM,24496
Twitter,07/05/2012 12:00:00 AM,24145
Twitter,07/05/2012 12:00:00 AM,30826
Twitter,07/05/2012 12:00:00 AM,16525
Twitter,07/05/2012 12:00:00 AM,11045
Twitter,07/05/2012 12:00:00 AM,27896
Twitter,07/05/2012 12:00:00 AM,9800
Twitter,07/05/2012 12:00:00 AM,8497
Twitter,07/05/2012 12:00:00 AM,8086
Twitter,07/05/2012 12:00:00 AM,4327
Twitter,07/05/2012 12:00:00 AM,4304
Twitter,07/05/2012 12:00:00 AM,3661
Twitter,07/05/2012 12:00:00 AM,3560
Twitter,07/05/2012 12:00:00 AM,3214
Twitter,07/05/2012 12:00:00 AM,3740
Twitter,07/05/2012 12:00:00 AM,3525
Twitter,07/05/2012 12:00:00 AM,3631
Twitter,07/05/2012 12:00:00 AM,2965
Twitter,07/05/2012 12:00:00 AM,2226
Twitter,07/05/2012 12:00:00 AM,2963
Twitter,07/05/2012 12:00:00 AM,2043
Twitter,07/05/2012 12:00:00 AM,1562
Twitter,07/05/2012 12:00:00 AM,2314
Twitter,07/05/2012 12:00:00 AM,1941
Twitter,07/05/2012 12:00:00 AM,1720
Twitter,07/05/2012 12:00:00 AM,2648
Twitter,07/05/2012 12:00:00 AM,1552
Twitter,07/05/2012 12:00:00 AM,880
Twitter,07/05/2012 12:00:00 AM,805
Twitter,07/05/2012 12:00:00 AM,935
Twitter,07/05/2012 12:00:00 AM,807
Twitter,07/05/2012 12:00:00 AM,955
Twitter,07/05/2012 12:00:00 AM,1380
Twitter,07/05/2012 12:00:00 AM,734
Twitter,07/05/2012 12:00:00 AM,712
Twitter,07/05/2012 12:00:00 AM,0
Twitter,07/05/2012 12:00:00 AM,731
Twitter,07/05/2012 12:00:00 AM,698
Twitter,07/05/2012 12:00:00 AM,2175
Twitter,07/05/2012 12:00:00 AM,707
Twitter,07/05/2012 12:00:00 AM,280
Twitter,07/05/2012 12:00:00 AM,391
Twitter,07/05/2012 12:00:00 AM,370
Twitter,07/05/2012 12:00:00 AM,5
Twitter,07/05/2012 12:00:00 AM,169
Twitter,07/05/2012 12:00:00 AM,595
Twitter,07/05/2012 12:00:00 AM,287
Twitter,07/05/2012 12:00:00 AM,492
Twitter,07/05/2012 12:00:00 AM,31
Twitter,06/13/2012 12:00:00 AM,0
Twitter,06/13/2012 12:00:00 AM,0
Twitter,06/13/2012 12:00:00 AM,322
Twitter,06/13/2012 12:00:00 AM,185
Twitter,06/13/2012 12:00:00 AM,169
Twitter,06/13/2012 12:00:00 AM,266
Twitter,06/13/2012 12:00:00 AM,234
Twitter,06/13/2012 12:00:00 AM,211
Twitter,06/13/2012 12:00:00 AM,38
Twitter,06/13/2012 12:00:00 AM,2082
Twitter,06/13/2012 12:00:00 AM,1581
Twitter,06/13/2012 12:00:00 AM,45
Twitter,06/13/2012 12:00:00 AM,327
Twitter,06/13/2012 12:00:00 AM,846
Twitter,06/13/2012 12:00:00 AM,1248
Twitter,06/13/2012 12:00:00 AM,67266
Twitter,06/13/2012 12:00:00 AM,58032
Twitter,06/13/2012 12:00:00 AM,40053
Twitter,06/13/2012 12:00:00 AM,29176
Twitter,06/13/2012 12:00:00 AM,35936
Twitter,06/13/2012 12:00:00 AM,25651
Twitter,06/13/2012 12:00:00 AM,23731
Twitter,06/13/2012 12:00:00 AM,29918
Twitter,06/13/2012 12:00:00 AM,16182
Twitter,06/13/2012 12:00:00 AM,10930
Twitter,06/13/2012 12:00:00 AM,26483
Twitter,06/13/2012 12:00:00 AM,9385
Twitter,06/13/2012 12:00:00 AM,8309
Twitter,06/13/2012 12:00:00 AM,7892
Twitter,06/13/2012 12:00:00 AM,4183
Twitter,06/13/2012 12:00:00 AM,4170
Twitter,06/13/2012 12:00:00 AM,3578
Twitter,06/13/2012 12:00:00 AM,3458
Twitter,06/13/2012 12:00:00 AM,3108
Twitter,06/13/2012 12:00:00 AM,3645
Twitter,06/13/2012 12:00:00 AM,3427
Twitter,06/13/2012 12:00:00 AM,3503
Twitter,06/13/2012 12:00:00 AM,2914
Twitter,06/13/2012 12:00:00 AM,2168
Twitter,06/13/2012 12:00:00 AM,2855
Twitter,06/13/2012 12:00:00 AM,1983
Twitter,06/13/2012 12:00:00 AM,1551
Twitter,06/13/2012 12:00:00 AM,2260
Twitter,06/13/2012 12:00:00 AM,1885
Twitter,06/13/2012 12:00:00 AM,1682
Twitter,06/13/2012 12:00:00 AM,2492
Twitter,06/13/2012 12:00:00 AM,1510
Twitter,06/13/2012 12:00:00 AM,866
Twitter,06/13/2012 12:00:00 AM,787
Twitter,06/13/2012 12:00:00 AM,933
Twitter,06/13/2012 12:00:00 AM,786
Twitter,06/13/2012 12:00:00 AM,911
Twitter,06/13/2012 12:00:00 AM,1348
Twitter,06/13/2012 12:00:00 AM,697
Twitter,06/13/2012 12:00:00 AM,688
Twitter,06/13/2012 12:00:00 AM,412
Twitter,06/13/2012 12:00:00 AM,714
Twitter,06/13/2012 12:00:00 AM,646
Twitter,06/13/2012 12:00:00 AM,2022
Twitter,06/13/2012 12:00:00 AM,670
Twitter,06/13/2012 12:00:00 AM,272
Twitter,06/13/2012 12:00:00 AM,382
Twitter,06/13/2012 12:00:00 AM,361
Twitter,06/13/2012 12:00:00 AM,2
Twitter,06/13/2012 12:00:00 AM,165
Twitter,06/13/2012 12:00:00 AM,573
Twitter,06/13/2012 12:00:00 AM,271
Twitter,06/13/2012 12:00:00 AM,467
Twitter,06/13/2012 12:00:00 AM,29
Twitter,06/13/2012 12:00:00 AM,389
Twitter,05/09/2012 12:00:00 AM,0
Twitter,05/09/2012 12:00:00 AM,0
Twitter,05/09/2012 12:00:00 AM,22193
Twitter,05/09/2012 12:00:00 AM,3397
Twitter,05/09/2012 12:00:00 AM,55138
Twitter,05/09/2012 12:00:00 AM,212
Twitter,05/09/2012 12:00:00 AM,180
Twitter,05/09/2012 12:00:00 AM,0
Twitter,05/09/2012 12:00:00 AM,1966
Twitter,05/09/2012 12:00:00 AM,154
Twitter,05/09/2012 12:00:00 AM,1590
Twitter,05/09/2012 12:00:00 AM,2935
Twitter,05/09/2012 12:00:00 AM,0
Twitter,05/09/2012 12:00:00 AM,776
Twitter,05/09/2012 12:00:00 AM,646
Twitter,05/09/2012 12:00:00 AM,1145
Twitter,05/09/2012 12:00:00 AM,2079
Twitter,05/09/2012 12:00:00 AM,345
Twitter,05/09/2012 12:00:00 AM,147
Twitter,05/09/2012 12:00:00 AM,27847
Twitter,05/09/2012 12:00:00 AM,3279
Twitter,05/09/2012 12:00:00 AM,257
Twitter,05/09/2012 12:00:00 AM,8770
Twitter,05/09/2012 12:00:00 AM,1507
Twitter,05/09/2012 12:00:00 AM,944
Twitter,05/09/2012 12:00:00 AM,10622
Twitter,05/09/2012 12:00:00 AM,1677
Twitter,05/09/2012 12:00:00 AM,1785
Twitter,05/09/2012 12:00:00 AM,1249
Twitter,05/09/2012 12:00:00 AM,1973
Twitter,05/09/2012 12:00:00 AM,34071
Twitter,05/09/2012 12:00:00 AM,830
Twitter,05/09/2012 12:00:00 AM,287
Twitter,05/09/2012 12:00:00 AM,141
